date,symbol,predicted_alpha,prediction_rank,shadow_decision,decision,target_weight,research_gate
2026-08-31,CAH,0.11867409002299399,0.59,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GD,0.11856632765104747,0.5866666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,VLO,0.11735419155283175,0.5833333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MET,0.11564195050175878,0.58,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CVS,0.11513523176703921,0.5766666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TGT,0.11420538447330952,0.5733333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EQT,0.11358994975358286,0.57,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BIIB,0.11245257165313063,0.5666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BRK-B,0.1124099051919422,0.5633333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HLT,0.11228997155004361,0.56,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TMUS,0.11170812613300227,0.5566666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BXP,0.10992686908651483,0.5533333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PFE,0.10883470745234484,0.55,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BBY,0.1086605259732842,0.5466666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,WY,0.10663773913024331,0.5433333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MDT,0.10632559711433427,0.54,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BMY,0.10519104823527524,0.5366666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PRU,0.1048859392680983,0.5333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ADBE,0.1044128054102749,0.53,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EBAY,0.10431363374151291,0.5266666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ELV,0.10336323011214271,0.5233333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,LIN,0.10283934193646828,0.52,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NFLX,0.1026475872679563,0.5166666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ROST,0.10246114331964115,0.5133333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,STZ,0.10204531333436613,0.51,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PNC,0.1016958881441074,0.5066666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,VTRS,0.10062600791502258,0.5033333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MCO,0.10036336140431946,0.5,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TFC,0.09878342847132653,0.49666666666666665,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MPC,0.09757061897075099,0.49333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ADM,0.096357201640937,0.49,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CPAY,0.09468333566392045,0.4866666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GILD,0.09400096211392514,0.48333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HST,0.09393045827264698,0.48,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MTB,0.09384566234469233,0.4766666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CHRW,0.09284972837877889,0.47333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,VRTX,0.09282984970531596,0.47,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TPR,0.09265432422374792,0.4666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DG,0.09197072451770885,0.4633333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CMCSA,0.09165384459189334,0.46,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DECK,0.09136783457612918,0.45666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,WMB,0.09136220840576945,0.4533333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AMGN,0.0901258639469021,0.45,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,RF,0.08975855877923876,0.44666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CLX,0.08750504997472994,0.44333333333333336,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ITW,0.08720819449189049,0.44,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EXPE,0.08542971685015205,0.43666666666666665,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,LOW,0.08467494387501784,0.43333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,WDAY,0.08368338145251936,0.43,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NKE,0.08356228239923204,0.4266666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,IBM,0.08353954664924773,0.42333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DLTR,0.0824128789358447,0.42,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,JPM,0.08203490060117148,0.4166666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,FAST,0.0812753621353591,0.41333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,FITB,0.08126161266152926,0.41,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BAC,0.08072747967715298,0.4066666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,WBD,0.0805583151029453,0.4033333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,REGN,0.08052813627517165,0.4,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MMM,0.08016692685153136,0.39666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,USB,0.08002667556750441,0.3933333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DIS,0.0793993517895646,0.39,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BSX,0.07743655700259,0.38666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ECL,0.07622764403158735,0.38333333333333336,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,WFC,0.07363430754825227,0.38,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BKNG,0.0733052350063373,0.37666666666666665,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HAL,0.07253820370682443,0.37333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NVDA,0.07252350207060704,0.37,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HON,0.0713627077097411,0.36666666666666664,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TXT,0.07130215895254187,0.36333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MSI,0.07078044856989459,0.36,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,KEY,0.06969120720514602,0.3566666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CBRE,0.0690611461070449,0.35333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EQIX,0.06824877768760784,0.35,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AMP,0.0677316190001475,0.3466666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,OMC,0.06424848370712469,0.3433333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PH,0.062053065541376504,0.34,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,RL,0.061211604470125754,0.33666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EW,0.05996015725168944,0.3333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,APD,0.05769356083513188,0.33,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MSFT,0.053090390839895626,0.32666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CHTR,0.052875349439193545,0.3233333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,F,0.05242779743268741,0.32,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HD,0.05100556364952395,0.31666666666666665,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,A,0.05030513001455853,0.31333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HUM,0.0488732365105795,0.31,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,JBHT,0.046236079805714494,0.30666666666666664,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GE,0.045720149075807195,0.30333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BAX,0.043593720582507725,0.3,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TROW,0.04258757446348383,0.2966666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BNY,0.040414694755289256,0.29333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NRG,0.040026621683848476,0.29,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,URI,0.037537121954027725,0.2866666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PNR,0.03734310958045364,0.2833333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PHM,0.036328228503033286,0.28,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,HPQ,0.03487534291134373,0.27666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DD,0.034411042271196124,0.2733333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BLK,0.03194700917152228,0.27,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,LULU,0.031460978169341465,0.26666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,STT,0.02936601489699587,0.2633333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MNST,0.028894907435441756,0.26,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NOW,0.027150400696047426,0.25666666666666665,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,FDX,0.027074150421107508,0.25333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AXP,0.02487984437711023,0.25,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,AMZN,0.024472588550025598,0.24666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DE,0.02190452963594046,0.24333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MLM,0.01950652611716054,0.24,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,APTV,0.01892678074601775,0.23666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BKR,0.017505270609150844,0.23333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GM,0.015395176806443416,0.23,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PCAR,0.01500183569402303,0.22666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BEN,0.01494761633756919,0.22333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DOV,0.014880048295708576,0.22,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,UPS,0.013902689984169525,0.21666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DAL,0.009703133711564376,0.21333333333333335,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EL,0.00939625131019781,0.21,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MOS,0.004004251170480697,0.20666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,SHW,0.000897407751275379,0.20333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,LUV,-0.0009754694106165812,0.2,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ROK,-0.002408362993848844,0.19666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,NUE,-0.004790433909016706,0.19333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,LEN,-0.006491648731137804,0.19,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PSKY,-0.007156448943855202,0.18666666666666668,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,DHI,-0.007561612261189574,0.18333333333333332,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BA,-0.008328196346327754,0.18,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,TT,-0.010301791444467868,0.17666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GOOGL,-0.012245881818735335,0.17333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,RCL,-0.01257238772124397,0.17,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,SLB,-0.016410630633741034,0.16666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,EMR,-0.020148647959970983,0.16333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,COF,-0.020188626926479943,0.16,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,BX,-0.020361047664814516,0.15666666666666668,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,ISRG,-0.02081445633409349,0.15333333333333332,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,UAL,-0.024344028285540664,0.15,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,IP,-0.024735581377079728,0.14666666666666667,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,C,-0.027184690085696593,0.14333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,JCI,-0.027458320268085923,0.14,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,GOOG,-0.0286550230230457,0.13666666666666666,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,CMI,-0.028672092173872503,0.13333333333333333,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,META,-0.03281564432729289,0.13,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,PPG,-0.035585180296906875,0.12666666666666668,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MAS,-0.03817769392060198,0.12333333333333334,NO_TRADE,NO_TRADE,0.0,FAIL
2026-08-31,MS,-0.038857456634438944,0.12,NO_TRADE,NO_TRADE,0.0,FAIL
